"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"9911",10079420,"HY267861","05/20/2015 11:00:00 AM","051XX S WESTERN BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",932,9,16,63,"08B",1161391,1870623,2015,"02/10/2018 03:50:01 PM",41.800667113,-87.683656208,"(41.800667113, -87.683656208)"
"9912",10079423,"HY267981","05/20/2015 01:30:00 PM","028XX W ARTHINGTON ST","0560","ASSAULT","SIMPLE","RESIDENCE","false","true",1135,11,2,27,"08A",1157555,1895912,2015,"02/10/2018 03:50:01 PM",41.87014181,-87.697037158,"(41.87014181, -87.697037158)"
"9913",10079443,"HY267691","05/20/2015 09:30:00 AM","052XX W PALMER ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SCHOOL, PUBLIC, BUILDING","true","false",2515,25,37,19,"18",1140886,1914122,2015,"02/10/2018 03:50:01 PM",41.920434991,-87.757786441,"(41.920434991, -87.757786441)"
"9914",10079457,"HY267978","05/19/2015 12:25:00 PM","018XX N MARCEY ST","0890","THEFT","FROM BUILDING","FACTORY/MANUFACTURING BUILDING","false","false",1811,18,32,7,"06",1168377,1912446,2015,"02/10/2018 03:50:01 PM",41.915285234,-87.656827751,"(41.915285234, -87.656827751)"
"9915",10079465,"HY267921","05/19/2015 07:50:00 AM","002XX E PERSHING RD","0890","THEFT","FROM BUILDING","SCHOOL, PUBLIC, BUILDING","false","false",212,2,3,35,"06",1178744,1879190,2015,"02/10/2018 03:50:01 PM",41.823798151,-87.619756522,"(41.823798151, -87.619756522)"
"9916",10079466,"HY267836","05/20/2015 10:28:00 AM","054XX S STATE ST","0545","ASSAULT","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PUBLIC, BUILDING","false","false",225,2,3,40,"08A",1177199,1868999,2015,"02/10/2018 03:50:01 PM",41.795868205,-87.625732367,"(41.795868205, -87.625732367)"
"9917",10079468,"HY267843","05/20/2015 11:10:00 AM","001XX S HALSTED ST","0820","THEFT","$500 AND UNDER","DRUG STORE","true","false",1232,12,27,28,"06",1171070,1899648,2015,"02/10/2018 03:50:01 PM",41.880108035,-87.647309981,"(41.880108035, -87.647309981)"
"9918",10079472,"HY267955","05/20/2015 01:23:00 PM","060XX S ST LAWRENCE AVE","031A","ROBBERY","ARMED: HANDGUN","RESIDENCE PORCH/HALLWAY","false","false",313,3,20,42,"03",1181272,1865133,2015,"02/10/2018 03:50:01 PM",41.785166582,-87.610915732,"(41.785166582, -87.610915732)"
"9919",10079486,"HY267972","05/20/2015 01:40:00 PM","096XX S MICHIGAN AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SCHOOL, PUBLIC, BUILDING","true","false",511,5,6,49,"18",1178850,1841009,2015,"02/10/2018 03:50:01 PM",41.71902307,-87.620528559,"(41.71902307, -87.620528559)"
"9920",10079487,"HY197910","03/25/2015 01:07:00 PM","011XX N PULASKI RD","1821","NARCOTICS","MANU/DEL:CANNABIS 10GM OR LESS","SIDEWALK","true","false",1112,11,27,23,"18",1149510,1907372,2015,"02/10/2018 03:50:01 PM",41.90174914,-87.726275422,"(41.90174914, -87.726275422)"
"9921",10079498,"HY198359","03/25/2015 06:36:32 PM","039XX W JACKSON BLVD","2027","NARCOTICS","POSS: CRACK","APARTMENT","true","false",1132,11,28,26,"18",1150203,1898398,2015,"02/10/2018 03:50:01 PM",41.87711005,-87.723964016,"(41.87711005, -87.723964016)"
"9922",10079502,"HY268011","05/20/2015 01:14:00 PM","079XX S EXCHANGE AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","PARKING LOT/GARAGE(NON.RESID.)","true","false",422,4,7,46,"18",1197209,1852974,2015,"02/10/2018 03:50:01 PM",41.751419204,-87.552889317,"(41.751419204, -87.552889317)"
"9923",10079503,"HY267941","05/20/2015 01:17:00 PM","018XX S BLUE ISLAND AVE","1330","CRIMINAL TRESPASS","TO LAND","PARKING LOT/GARAGE(NON.RESID.)","true","false",1233,12,25,31,"26",1167128,1891139,2015,"02/10/2018 03:50:01 PM",41.856844191,-87.662028798,"(41.856844191, -87.662028798)"
"9924",10079508,"HY268025","05/20/2015 02:00:00 PM","054XX S MORGAN ST","2027","NARCOTICS","POSS: CRACK","STREET","true","false",934,9,16,61,"18",1170566,1868906,2015,"02/10/2018 03:50:01 PM",41.795760253,-87.65005855,"(41.795760253, -87.65005855)"
"9925",10079511,"HY267872","05/20/2015 08:35:00 AM","043XX W WRIGHTWOOD AVE","0560","ASSAULT","SIMPLE","SCHOOL, PUBLIC, BUILDING","false","false",2524,25,31,20,"08A",1146828,1916920,2015,"02/10/2018 03:50:01 PM",41.928001461,-87.735882518,"(41.928001461, -87.735882518)"
"9926",10079513,"HY203038","03/29/2015 07:33:00 PM","040XX W MADISON ST","2018","NARCOTICS","MANU/DELIVER:SYNTHETIC DRUGS","SIDEWALK","true","false",1115,11,28,26,"18",1149379,1899704,2015,"02/10/2018 03:50:01 PM",41.880709875,-87.72695565,"(41.880709875, -87.72695565)"
"9927",10079531,"HY268004","05/19/2015 05:30:00 PM","054XX S CORNELL AVE","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE","false","false",234,2,5,41,"11",1188172,1869776,2015,"02/10/2018 03:50:01 PM",41.797745447,-87.585469563,"(41.797745447, -87.585469563)"
"9928",10079532,"HY267914","05/20/2015 12:50:00 PM","081XX S ASHLAND AVE","1330","CRIMINAL TRESPASS","TO LAND","GAS STATION","true","false",614,6,21,71,"26",1167087,1850840,2015,"02/10/2018 03:50:01 PM",41.746259974,-87.663332294,"(41.746259974, -87.663332294)"
"9929",10079535,"HY202022","03/28/2015 07:35:00 PM","062XX S LAFLIN ST","2017","NARCOTICS","MANU/DELIVER:CRACK","VEHICLE NON-COMMERCIAL","true","false",713,7,16,67,"18",1167404,1863307,2015,"02/10/2018 03:50:01 PM",41.780464301,-87.661814109,"(41.780464301, -87.661814109)"
"9930",10079537,"HY268016","05/19/2015 10:00:00 PM","038XX N KENMORE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1923,19,44,6,"07",1168586,1925758,2015,"02/10/2018 03:50:01 PM",41.951809474,-87.65567334,"(41.951809474, -87.65567334)"
"9931",10079539,"HY268005","04/09/2015 05:00:00 PM","037XX N NORDICA AVE","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","STREET","false","false",1632,16,36,17,"26",1128406,1924106,2015,"02/10/2018 03:50:01 PM",41.948052994,-87.80341452,"(41.948052994, -87.80341452)"
"9932",10079540,"HY268037","05/20/2015 01:30:00 PM","030XX W CERMAK RD","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false",1022,10,24,30,"06",1156214,1889221,2015,"02/10/2018 03:50:01 PM",41.851808154,-87.702141,"(41.851808154, -87.702141)"
"9933",10079543,"HY268015","05/20/2015 02:00:00 PM","052XX S PULASKI RD","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","RESTAURANT","false","false",822,8,23,62,"11",1150587,1869670,2015,"02/10/2018 03:50:01 PM",41.79826919,-87.723303209,"(41.79826919, -87.723303209)"
"9934",10079544,"HY268017","05/20/2015 12:30:00 PM","0000X S FRANKLIN ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false",122,1,2,32,"06",1174333,1900280,2015,"02/10/2018 03:50:01 PM",41.881770084,-87.635309866,"(41.881770084, -87.635309866)"
"9935",10079547,"HY268030","05/19/2015 10:00:00 PM","067XX S OAKLEY AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",832,8,17,66,"06",1162225,1860013,2015,"02/10/2018 03:50:01 PM",41.771534528,-87.680892907,"(41.771534528, -87.680892907)"
"9936",10079549,"HY201620","03/28/2015 01:32:00 PM","039XX W LEXINGTON ST","2014","NARCOTICS","MANU/DELIVER: HEROIN (WHITE)","SIDEWALK","true","false",1132,11,24,26,"18",1150266,1896408,2015,"02/10/2018 03:50:01 PM",41.871648038,-87.723784586,"(41.871648038, -87.723784586)"
"9937",10079551,"HY267917","05/16/2015 06:00:00 PM","002XX W 117TH ST","0810","THEFT","OVER $500","RESIDENTIAL YARD (FRONT/BACK)","false","false",522,5,34,53,"06",1176614,1827353,2015,"02/10/2018 03:50:01 PM",41.681599547,-87.629127227,"(41.681599547, -87.629127227)"
"9938",10079552,"HY267974","05/20/2015 12:45:00 PM","023XX W 64TH ST","0484","BATTERY","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PUBLIC, BUILDING","true","false",825,8,15,66,"08B",1162090,1862158,2015,"02/10/2018 03:50:01 PM",41.777423514,-87.681328162,"(41.777423514, -87.681328162)"
"9939",10079558,"HY267985","05/15/2015 04:00:00 PM","014XX S MICHIGAN AVE","1305","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","OTHER","false","false",131,1,2,33,"14",1177449,1893672,2015,"02/10/2018 03:50:01 PM",41.863567228,-87.624068617,"(41.863567228, -87.624068617)"
"9940",10079559,"HY268033","05/20/2015 01:40:00 PM","013XX N WELLS ST","0460","BATTERY","SIMPLE","SIDEWALK","true","false",1821,18,43,8,"08B",1174468,1909100,2015,"02/10/2018 03:50:01 PM",41.905969633,-87.634550387,"(41.905969633, -87.634550387)"
"9941",10079562,"HY267954","05/09/2015 10:15:00 AM","043XX W AUGUSTA BLVD","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false",1111,11,37,23,"06",1147259,1906310,2015,"02/10/2018 03:50:01 PM",41.898878312,-87.734570922,"(41.898878312, -87.734570922)"
"9942",10079563,"HY268009","05/20/2015 09:00:00 AM","061XX S KILPATRICK AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","false","true",813,8,13,64,"26",1146091,1863543,2015,"02/10/2018 03:50:01 PM",41.781542085,-87.739946211,"(41.781542085, -87.739946211)"
"9943",10079565,"HY267993","05/20/2015 08:40:00 AM","048XX S CALIFORNIA AVE","0460","BATTERY","SIMPLE","ALLEY","false","false",922,9,14,58,"08B",1158519,1872505,2015,"02/10/2018 03:50:01 PM",41.805890653,-87.694137506,"(41.805890653, -87.694137506)"
"9944",10079567,"HY268006","05/10/2015 08:14:00 PM","008XX N LA SALLE DR","2820","OTHER OFFENSE","TELEPHONE THREAT","SCHOOL, PRIVATE, BUILDING","false","false",1832,18,42,8,"26",1174992,1905933,2015,"02/10/2018 03:50:01 PM",41.897267498,-87.632720574,"(41.897267498, -87.632720574)"
"9945",10079568,"HY267995","05/15/2015 12:00:00 PM","020XX W TAYLOR ST","0820","THEFT","$500 AND UNDER","OTHER","false","false",1231,12,2,28,"06",1163273,1895580,2015,"02/10/2018 03:50:01 PM",41.869112544,-87.676053939,"(41.869112544, -87.676053939)"
"9946",10079569,"HY268018","05/20/2015 07:50:00 AM","017XX W PRYOR AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, BUILDING","false","false",2212,22,19,75,"08B",1166533,1831078,2015,"02/10/2018 03:50:01 PM",41.692041778,-87.665923635,"(41.692041778, -87.665923635)"
"9947",10079571,"HY267967","05/12/2015 01:45:00 PM","009XX W 114TH PL","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",2234,22,34,75,"05",1171934,1828841,2015,"02/10/2018 03:50:01 PM",41.685786555,-87.646215127,"(41.685786555, -87.646215127)"
"9948",10079572,"HY267928","05/06/2015 08:00:00 AM","019XX S TRUMBULL AVE","1120","DECEPTIVE PRACTICE","FORGERY","RESIDENCE","false","false",1024,10,24,29,"10",1153730,1890238,2015,"02/10/2018 03:50:01 PM",41.854648663,-87.711230935,"(41.854648663, -87.711230935)"
"9949",10079573,"HY200746","03/27/2015 06:10:00 PM","039XX W JACKSON BLVD","2014","NARCOTICS","MANU/DELIVER: HEROIN (WHITE)","SIDEWALK","true","false",1132,11,28,26,"18",1150074,1898394,2015,"02/10/2018 03:50:01 PM",41.877101586,-87.724437775,"(41.877101586, -87.724437775)"
"9950",10079574,"HY268007","05/20/2015 01:10:00 PM","058XX N LINCOLN AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SCHOOL, PUBLIC, BUILDING","true","false",2011,20,40,2,"18",1155809,1938617,2015,"02/10/2018 03:50:01 PM",41.987362912,-87.702293402,"(41.987362912, -87.702293402)"
"9951",10079575,"HY267745","05/20/2015 10:30:00 AM","058XX S KEDZIE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",824,8,14,63,"04B",1156050,1865717,2015,"02/10/2018 03:50:01 PM",41.787313465,-87.703375387,"(41.787313465, -87.703375387)"
"9952",10079577,"HY267976","05/20/2015 12:20:00 PM","004XX W FULLERTON PKWY","0810","THEFT","OVER $500","ALLEY","false","false",1814,18,43,7,"06",1173008,1916241,2015,"02/10/2018 03:50:01 PM",41.925597386,-87.639701295,"(41.925597386, -87.639701295)"
"9953",10079578,"HY268070","05/20/2015 02:30:00 PM","027XX W CONGRESS PKWY","0320","ROBBERY","STRONGARM - NO WEAPON","ALLEY","false","false",1135,11,28,27,"03",1158133,1897650,2015,"02/10/2018 03:50:01 PM",41.874899277,-87.694867674,"(41.874899277, -87.694867674)"
"9954",10079579,"HY267910","05/20/2015 09:45:00 AM","029XX W ARTHINGTON ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",1135,11,28,27,"05",1156922,1895897,2015,"02/10/2018 03:50:01 PM",41.8701135,-87.699361512,"(41.8701135, -87.699361512)"
"9955",10079581,"HY267953","05/20/2015 09:00:00 AM","048XX S CALIFORNIA AVE","0460","BATTERY","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","false","false",922,9,14,58,"08B",1158515,1872640,2015,"02/10/2018 03:50:01 PM",41.806261192,-87.694148495,"(41.806261192, -87.694148495)"
"9956",10079582,"HY267864","05/17/2015 09:00:00 AM","028XX W FIFTH AVE","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","STREET","false","false",1124,11,2,27,"04B",1157475,1899801,2015,"02/10/2018 03:50:01 PM",41.880815236,-87.697225049,"(41.880815236, -87.697225049)"
"9957",10079585,"HY267869","05/20/2015 11:31:00 AM","038XX W GLADYS AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","true",1133,11,24,26,"05",1150790,1898079,2015,"02/10/2018 03:50:01 PM",41.876223222,-87.721817052,"(41.876223222, -87.721817052)"
"9958",10079587,"HY267778","05/20/2015 10:44:00 AM","053XX S GREENWOOD AVE","0850","THEFT","ATTEMPT THEFT","APARTMENT","false","false",233,2,5,41,"06",1184280,1870143,2015,"02/10/2018 03:50:01 PM",41.798844554,-87.599730463,"(41.798844554, -87.599730463)"
"9959",10079590,"HY268064","05/20/2015 02:33:00 PM","103XX S ELIZABETH ST","0545","ASSAULT","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PUBLIC, BUILDING","true","false",2232,22,21,73,"08A",1169846,1836216,2015,"02/10/2018 03:50:01 PM",41.706070186,-87.653645803,"(41.706070186, -87.653645803)"
"9960",10079591,"HY267728","05/20/2015 10:10:00 AM","002XX N KOLIN AVE","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","OTHER","false","false",1114,11,28,26,"04B",1147358,1900798,2015,"02/10/2018 03:50:01 PM",41.883750881,-87.734348625,"(41.883750881, -87.734348625)"
"9961",10079593,"HY200319","03/27/2015 11:49:06 AM","005XX S LARAMIE AVE","2024","NARCOTICS","POSS: HEROIN(WHITE)","APARTMENT","true","false",1522,15,29,25,"18",1141807,1897092,2015,"02/10/2018 03:50:01 PM",41.873685659,-87.754824381,"(41.873685659, -87.754824381)"
"9962",10079594,"HY267679","05/20/2015 09:00:00 AM","004XX N PULASKI RD","0530","ASSAULT","AGGRAVATED: OTHER DANG WEAPON","PARKING LOT/GARAGE(NON.RESID.)","false","false",1122,11,27,23,"04A",1149644,1902740,2015,"02/10/2018 03:50:01 PM",41.889035848,-87.725903675,"(41.889035848, -87.725903675)"
"9963",10079595,"HY267999","05/20/2015 01:10:00 PM","002XX W 87TH ST","0860","THEFT","RETAIL THEFT","OTHER","true","false",622,6,21,44,"06",1176467,1847230,2015,"02/10/2018 03:50:01 PM",41.736148121,-87.629070243,"(41.736148121, -87.629070243)"
"9964",10079596,"HY268035","05/15/2015 12:01:00 AM","012XX S WABASH AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","ATM (AUTOMATIC TELLER MACHINE)","false","false",131,1,2,33,"11",1176963,1894850,2015,"02/10/2018 03:50:01 PM",41.866810739,-87.625817031,"(41.866810739, -87.625817031)"
"9965",10079598,"HY268082","05/20/2015 02:15:00 PM","090XX S PAXTON AVE","0920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","STREET","false","false",413,4,7,48,"07",1192415,1845425,2015,"02/10/2018 03:50:01 PM",41.730822065,-87.570701821,"(41.730822065, -87.570701821)"
"9966",10079600,"HY268056","05/20/2015 02:15:00 PM","016XX W LAKE ST","0460","BATTERY","SIMPLE","STREET","false","false",1215,12,27,28,"08B",1165537,1901501,2015,"02/10/2018 03:50:01 PM",41.885312381,-87.667573631,"(41.885312381, -87.667573631)"
"9967",10079601,"HY268071","05/16/2015 05:00:00 AM","019XX W SUPERIOR ST","0810","THEFT","OVER $500","RESIDENCE PORCH/HALLWAY","false","false",1221,12,1,24,"06",1163313,1905020,2015,"02/10/2018 03:50:01 PM",41.895015855,-87.675641494,"(41.895015855, -87.675641494)"
"9968",10079602,"HY268032","05/18/2015 08:30:00 AM","056XX N WINTHROP AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","false",2022,20,48,77,"26",1167850,1937586,2015,"02/10/2018 03:50:01 PM",41.984281831,-87.658036154,"(41.984281831, -87.658036154)"
"9969",10079604,"HY268093","05/20/2015 03:13:00 PM","066XX S HALSTED ST","0560","ASSAULT","SIMPLE","GAS STATION","true","false",723,7,6,68,"08A",1172118,1860614,2015,"02/10/2018 03:50:01 PM",41.772972076,-87.644610871,"(41.772972076, -87.644610871)"
"9970",10079605,"HY268039","05/20/2015 01:56:00 PM","072XX S CAMPBELL AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","true","true",832,8,18,66,"08B",1160965,1856477,2015,"02/10/2018 03:50:01 PM",41.76185737,-87.685609278,"(41.76185737, -87.685609278)"
"9971",10079606,"HY267964","05/20/2015 12:30:00 PM","049XX S ARCHER AVE","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","SCHOOL, PUBLIC, BUILDING","false","false",821,8,14,57,"24",1150934,1871470,2015,"02/10/2018 03:50:01 PM",41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
"9972",10079608,"HY268048","05/20/2015 02:15:00 PM","079XX S ASHLAND AVE","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","true","false",612,6,21,71,"06",1167053,1852078,2015,"02/10/2018 03:50:01 PM",41.749657947,-87.66342156,"(41.749657947, -87.66342156)"
"9973",10079610,"HY267991","05/20/2015 01:15:00 PM","045XX S LAKE PARK AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","STREET","true","false",222,2,4,39,"15",1185310,1875215,2015,"02/10/2018 03:50:01 PM",41.812738312,-87.595793663,"(41.812738312, -87.595793663)"
"9974",10079611,"HY268121","05/20/2015 03:20:00 PM","034XX W MADISON ST","2024","NARCOTICS","POSS: HEROIN(WHITE)","OTHER","true","false",1123,11,28,27,"18",1153494,1899806,2015,"02/10/2018 03:50:01 PM",41.880908996,-87.711842908,"(41.880908996, -87.711842908)"
"9975",10079616,"HY268096","05/16/2015 02:00:00 AM","027XX W 59TH ST","0460","BATTERY","SIMPLE","BAR OR TAVERN","false","false",824,8,16,63,"08B",1158922,1865413,2015,"02/10/2018 03:50:01 PM",41.786421019,-87.692853241,"(41.786421019, -87.692853241)"
"9976",10079617,"HY267961","04/01/2015 12:01:00 AM","042XX W CHICAGO AVE","1154","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT $300 AND UNDER","SMALL RETAIL STORE","false","false",1111,11,28,23,"11",1147808,1904991,2015,"02/10/2018 03:50:01 PM",41.895248304,-87.732588372,"(41.895248304, -87.732588372)"
"9977",10079619,"HY268044","05/20/2015 02:25:00 PM","040XX N CICERO AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false",1722,17,45,15,"06",1143644,1926624,2015,"02/10/2018 03:50:01 PM",41.95469042,-87.747338899,"(41.95469042, -87.747338899)"
"9978",10079620,"HY268047","05/20/2015 02:41:00 PM","064XX S MARYLAND AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false",312,3,20,42,"05",1183009,1862305,2015,"02/10/2018 03:50:01 PM",41.777366068,-87.604635062,"(41.777366068, -87.604635062)"
"9979",10079622,"HY268091","05/19/2015 03:00:00 PM","007XX E 103RD ST","0820","THEFT","$500 AND UNDER","VEHICLE-COMMERCIAL","false","false",511,5,8,50,"06",1183035,1836831,2015,"02/10/2018 03:50:01 PM",41.707462015,-87.605329791,"(41.707462015, -87.605329791)"
"9980",10079623,"HY268049","05/10/2015 05:00:00 AM","007XX W WILSON DR","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",1914,19,46,3,"14",1170507,1930768,2015,"02/10/2018 03:50:01 PM",41.965515176,-87.648464614,"(41.965515176, -87.648464614)"
"9981",10079625,"HY268115","05/20/2015 02:30:00 PM","033XX W PIERCE AVE","1305","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","RESIDENCE PORCH/HALLWAY","false","false",1422,14,26,23,"14",1153860,1910101,2015,"02/10/2018 03:50:01 PM",41.909152185,-87.710224434,"(41.909152185, -87.710224434)"
"9982",10079626,"HY268085","05/20/2015 12:35:00 PM","006XX E 131ST ST","0560","ASSAULT","SIMPLE","SCHOOL, PUBLIC, BUILDING","false","false",533,5,9,54,"08A",1182901,1818558,2015,"02/10/2018 03:50:01 PM",41.657321469,-87.606385112,"(41.657321469, -87.606385112)"
"9983",10079629,"HY267966","04/19/2015 03:30:00 PM","102XX S PERRY AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false",511,5,9,49,"14",1177403,1837115,2015,"02/10/2018 03:50:01 PM",41.708370158,-87.625945594,"(41.708370158, -87.625945594)"
"9984",10079630,"HY268107","05/15/2015 11:55:00 AM","020XX N KIMBALL AVE","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false",1413,14,35,22,"06",1153381,1913201,2015,"02/10/2018 03:50:01 PM",41.917668393,-87.71190156,"(41.917668393, -87.71190156)"
"9985",10079634,"HY268097","05/20/2015 02:50:00 PM","066XX S HOYNE AVE","502P","OTHER OFFENSE","FALSE/STOLEN/ALTERED TRP","STREET","true","false",726,7,15,67,"26",1163508,1860563,2015,"02/10/2018 03:50:01 PM",41.773016999,-87.676174436,"(41.773016999, -87.676174436)"
"9986",10079636,"HY268050","05/20/2015 02:43:00 PM","031XX W 63RD ST","0860","THEFT","RETAIL THEFT","OTHER","false","false",823,8,15,66,"06",1156591,1862690,2015,"02/10/2018 03:50:01 PM",41.778996043,-87.701473317,"(41.778996043, -87.701473317)"
"9987",10079638,"HY264910","02/17/2015 12:00:00 AM","003XX S SANGAMON ST","0810","THEFT","OVER $500","OTHER","false","false",1232,12,2,28,"06",1170145,1898702,2015,"02/10/2018 03:50:01 PM",41.877532383,-87.650734075,"(41.877532383, -87.650734075)"
"9988",10079642,"HY268110","05/20/2015 03:00:00 PM","055XX W GRAND AVE","0454","BATTERY","AGG PO HANDS NO/MIN INJURY","GOVERNMENT BUILDING/PROPERTY","true","false",2515,25,29,19,"08B",1138788,1913480,2015,"02/10/2018 03:50:01 PM",41.918711651,-87.76551063,"(41.918711651, -87.76551063)"
